selection_type,selection_level,artifact_id,repo_id,name,normalized_description,artifact_group_size,repo_full_name,path,file_sha,first_commit_at,sibling_file_count,sibling_content_sha,notes
siblings,high,3035991,191614,skill-creator,"guide for creating effective skills. this skill should be used when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",118,BOM-98/FinTracker,.claude/skills/skill-creator/SKILL.md,7ce82afc9135161d06f1c03a43b42fb75a5fbc12,2025-11-12T01:41:43Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,87 distinct sibling fingerprints
siblings,high,3039207,169258,skill-creator,"interactive guide for creating new claude code skills. walks through use case definition, frontmatter generation, instruction writing, supporting file creation, and validation. enforces the agent skills open standard and claude code extensions: progressive disclosure, proper invocation control, kebab-case naming. use when the user says ""create a skill"", ""new skill"", ""build a skill"", or ""i want to teach claude to..."" ",3,Reidond/travel-risk-platform,.claude/skills/skill-creator/SKILL.md,5b3dac8caa42b3a2e5c37df4b9187f1c9e076b76,2026-06-10T18:23:50Z,1,ef8d7075eddefa609a049c083d99693bf4f78b052f1ae3dd7e3b61c67bae584c,87 distinct sibling fingerprints
siblings,high,3055267,104013,skill-creator,"guide for creating effective skills. this skill should be used when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",118,tan-yong-sheng/cc-devkits,.claude/skills/skill-creator/SKILL.md,4e6a4da2649c7402b45dc2b07de7ea01d5c3932d,2026-02-08T17:01:46Z,6,c19fb0323408f5d2461069f186b551b52c4c1b636ec32a54aedad613c9573395,87 distinct sibling fingerprints
siblings,medium,3057870,227296,xlsx,"comprehensive spreadsheet creation, editing, and analysis with support for formulas, formatting, data analysis, and visualization. when claude needs to work with spreadsheets (.xlsx, .xlsm, .csv, .tsv, etc) for: (1) creating new spreadsheets with formulas and formatting, (2) reading or analyzing data, (3) modify existing spreadsheets while preserving formulas, (4) data analysis and visualization in spreadsheets, or (5) recalculating formulas",17,nirukk52/Pile-Testing-Web-App,.claude/skills/xlsx/SKILL.md,7334415785129747708f19d5dc879c953950b830,2025-12-04T01:51:53Z,2,33f8500c863c6a81ddd4bdc2a7e76dcac99a9ede700a0cdf131699b5b9b9001e,25 artifacts / 12 distinct sibling fingerprints
siblings,high,3071842,169342,skill-creator,"interactive guide for creating new claude code skills. walks through use case definition, frontmatter generation, instruction writing, supporting file creation, and validation. enforces the agent skills open standard and claude code extensions: progressive disclosure, proper invocation control, kebab-case naming. use when the user says ""create a skill"", ""new skill"", ""build a skill"", or ""i want to teach claude to..."" ",3,Reidond/nixos-draft,.claude/skills/skill-creator/SKILL.md,386f8b63ece00ced1728e97f3fbccaf0ac9f2065,2026-07-01T12:50:11Z,1,ef8d7075eddefa609a049c083d99693bf4f78b052f1ae3dd7e3b61c67bae584c,87 distinct sibling fingerprints
siblings,low,1174024,267,website-scraper-pro,"run a local script to scrape a single web page into clean markdown or deterministic json with crawl4ai. use when: user needs direct page retrieval from a url, js-aware single-page scraping, or deterministic query-focused narrowing without internal ai processing. invoke by reading this skill.md then running: uv run /root/.openclaw/workspace/skills/website-scraper-pro/src/main.py <url>",2,dvcrn/openclaw-skills-marketplace,plugins/youpele52--website-scraper-pro/skills/website-scraper-pro/SKILL.md,fedf2f84c88c8cc536691c840015ac338c667cf8,2026-03-15T09:13:15Z,,,1 distinct sibling fingerprint
siblings,low,1203055,132144,website-scraper-pro,"run a local script to scrape a single web page into clean markdown or deterministic json with crawl4ai. use when: user needs direct page retrieval from a url, js-aware single-page scraping, or deterministic query-focused narrowing without internal ai processing. invoke by reading this skill.md then running: uv run /root/.openclaw/workspace/skills/website-scraper-pro/src/main.py <url>",2,youpele52/openclaw-tools,skills/website-scraper-pro/SKILL.md,9b10eac61c1355ea4d6ce2c2cd2aad065d0032f7,2026-03-10T15:38:55Z,5,d82b07fe00e41c658b866f2f45be6fc487356e8ed7186c2b0b572166409f2ef9,1 distinct sibling fingerprint
siblings,high,2181572,97891,skill-creator,"guide for creating effective skills. this skill should be used when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",118,jeudy100/AgentLibrary,.claude/skills/skill-creator/SKILL.md,3bb5fc1d4dbdc425d453b5a6ab418b07e9014ab4,2026-02-05T04:45:43Z,6,f80955df614112077e829b073e043b6cc6a414f286ab2a28cf9fe5651f28ee3d,87 distinct sibling fingerprints
siblings,high,2186638,69023,skill-creator,"guide for creating effective skills. this skill should be used when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",118,danny0926/NLP-data-for-trading,.claude/skills/skill-creator/SKILL.md,7d21b09aae196bde97c9290ad72a7ba1a7249f2e,2026-02-27T06:49:24Z,5,e3117d573e9347edfefb0772ba8bb12022c52e08d63d4eee2829199ec79de4e9,87 distinct sibling fingerprints
siblings,high,3072055,126467,skill-creator,"interactive guide for creating new claude code skills. walks through use case definition, frontmatter generation, instruction writing, supporting file creation, and validation. enforces the agent skills open standard and claude code extensions: progressive disclosure, proper invocation control, kebab-case naming. use when the user says ""create a skill"", ""new skill"", ""build a skill"", or ""i want to teach claude to..."" ",3,Reidond/Banshee,.claude/skills/skill-creator/SKILL.md,be3e0e4a4def6b9085fbfa8280ffd12236edc386,2026-07-03T21:48:47Z,1,ef8d7075eddefa609a049c083d99693bf4f78b052f1ae3dd7e3b61c67bae584c,87 distinct sibling fingerprints
siblings,high,3075227,8371,skill-creator,"create new skills, modify and improve existing skills, and measure skill performance. use when users want to create a skill from scratch, edit, or optimize an existing skill, run evals to test a skill, benchmark skill performance with variance analysis, or optimize a skill's description for better triggering accuracy.",69,amatray/claude-skills-public,skills/skill-creator/SKILL.md,76001c3f1a539477ea1b07450a7439063ce26a95,2026-04-11T22:49:23Z,19,ff5688c6cfc1ef81951d38a79242922b46d0c9b47d37983d9627830a4f9a18c6,87 distinct sibling fingerprints
siblings,high,3108552,108055,skill-creator,"guide for creating effective skills. this skill should be used when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",118,AIA-11-HN-MIB/MIB-MockInterviewAIBot,.claude/skills/skill-creator/SKILL.md,bf1d7c269047a23a6297333b8407d3c169d90d5a,2025-10-30T17:59:37Z,1,4f2ba9bf59f12f7b90f066cc2f21550ab6bfeeda73fcbf49080abf49746af6fa,87 distinct sibling fingerprints
siblings,high,3120610,112447,skill-creator,"use when creating a new skill, editing or iterating on an existing skill, verifying skill quality before deployment, or when unsure how to structure skill content for maximum agent discoverability and compliance. also trigger when a user says ""make a skill for x"", ""create a skill that does y"", ""how do i package this as a skill"", ""improve this skill"", ""my skill isn't triggering"", or ""help me write a skill.md"". even if they don't say ""skill"" explicitly — if they're asking how to make claude reliably invoke specialized knowledge or workflows, use this skill.",2,GrupoUS/missao-amazonica,.claude/skills/skill-creator/SKILL.md,630d560de5167bbb592a36e3d6e0b3eded81bea3,2026-04-30T11:15:19Z,9,9c3ec4f55237e0942b5d5784e8732bf633c73ed8567619f392bd8f71c4b21afb,87 distinct sibling fingerprints
siblings,high,3133689,110479,skill-creator,"guide for creating effective skills. this skill should be used when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",118,Khang61/data-crawler-bot,.claude/skills/skill-creator/SKILL.md,99a2ce7203a7e42d99cac420c12b0c5fd0386dbc,2026-01-21T08:25:26Z,4,c8092537db761746034e216e2064cedd8babd23448ae3a3b32ac1781a1eaec5e,87 distinct sibling fingerprints
siblings,medium,3141582,243937,xlsx,"use this skill any time a spreadsheet file is the primary input or output. this means any task where the user wants to: open, read, edit, or fix an existing .xlsx, .xlsm, .csv, or .tsv file (e.g., adding columns, computing formulas, formatting, charting, cleaning messy data); create a new spreadsheet from scratch or from other data sources; or convert between tabular file formats. trigger especially when the user references a spreadsheet file by name or path — even casually (like ""the xlsx in my downloads"") — and wants something done to it or produced from it. also trigger for cleaning or restructuring messy tabular data files (malformed rows, misplaced headers, junk data) into proper spreadsheets. the deliverable must be a spreadsheet file. do not trigger when the primary deliverable is a word document, html report, standalone python script, database pipeline, or google sheets api integration, even if tabular data is involved.",25,Jinhong2706/AI-Agent,Xiao-Q/skills/excel01/SKILL.md,8671102d738dbd47b293e898acf8d1c47a6ef9d8,2026-06-29T12:28:38Z,13,e40737707fc222566bc957a4dbcc9ae1b299df6cf5f5a876bf5a15e128bc4d01,25 artifacts / 12 distinct sibling fingerprints
siblings,high,3143939,116465,skill-creator,"guide for creating effective skills. this skill should be used when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",118,untangledfinance/untangled-web,.claude/skills/skill-creator/SKILL.md,9aac320af7590774593e28bc030cb88be11fe0a7,2025-12-08T06:45:24Z,4,d8c5b70ae84f87702bda4fecd1110926c0e4cb39ef0760d44f5bc0ba1dfabec2,87 distinct sibling fingerprints
siblings,high,3145372,148414,skill-creator,"use when creating a new skill, editing or iterating on an existing skill, verifying skill quality before deployment, or when unsure how to structure skill content for maximum agent discoverability and compliance. also trigger when a user says ""make a skill for x"", ""create a skill that does y"", ""how do i package this as a skill"", ""improve this skill"", ""my skill isn't triggering"", or ""help me write a skill.md"". even if they don't say ""skill"" explicitly — if they're asking how to make claude reliably invoke specialized knowledge or workflows, use this skill.",2,GrupoUS/gpus-site-padrao,.claude/skills/skill-creator/SKILL.md,70fccb7d7fc9fe913ca375624056e339ede22f61,2026-05-02T14:20:33Z,9,7450ef41bc32fa20665beb7dec51729f7c5e0e1cea2b3fd1f6934105b8a2be5c,87 distinct sibling fingerprints
siblings,high,3148773,224653,skill-creator,"guide for creating effective skills. this skill should be used when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",118,eneris-tech/eneris-docs,.claude/skills/skill-creator/SKILL.md,e1ae262cb90b95e37c1403751e8e03ea1299cb3d,2026-03-28T05:27:14Z,4,d1d0902aa0d9a6e4eaafb8017af2f9427310e50a79b522e2b72b0f483b9b2233,87 distinct sibling fingerprints
siblings,high,786515,100943,skill-creator,"guide for creating effective skills. use when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",3,YousefHadder/dotfiles,claude/.claude/skills/skill-creator/SKILL.md,46a46a34f614d4acfed6d85f3ec77b00e0cc24fc,2026-01-17T23:36:04Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,87 distinct sibling fingerprints
siblings,high,792665,1683,skill-creator,"guide for creating effective skills. use when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",3,plurigrid/asi,skills/skill-creator/SKILL.md,372a0734e9dda0081a9d3623a1452771395d374d,2025-12-17T20:29:57Z,1,d82f23e1ad6b91fb7e6df9767ba2f4f6182cb0ca427cbef222db26c552bcaa39,87 distinct sibling fingerprints
siblings,high,822852,104909,skill-creator,"guide for creating effective skills. this skill should be used when users want to create a new skill (or update an existing skill) that extends claude's capabilities with specialized knowledge, workflows, or tool integrations.",118,cheema-corellian/eprlive-s2-bundle,.claude/skills/skill-creator/SKILL.md,83ba507aa6a23a884bdc08fa63f0b10aa7495cc4,2026-05-26T21:37:04Z,6,d39cf26be1218f1f8b0e75de39e333b56c97b6657a6ca302afb1d7a629ea947a,87 distinct sibling fingerprints
siblings,high,1748605,160757,skill-creator,"create or update a skill that packages a workflow into a self-contained skill.md with scripts, references, and assets. use when user says ""create a skill"", ""make a new skill"", ""crystallize this workflow"", ""turn this into a skill"", or asks to build a reusable process.",2,jrhoades1/dark-software-factory,.claude/skills/skill-creator/SKILL.md,7406427193d0925b5d11b2cc3f7ed1444b6dd5c2,2026-02-26T22:41:32Z,1,ba9af2a1d385f3dfa53d2f0aa3fffd1847e8cd0e612a0d96255c48a48fbfb3a2,87 distinct sibling fingerprints
siblings,high,1775346,182657,skill-creator,"create new skills, modify and improve existing skills, and measure skill performance. use when users want to create a skill from scratch, edit, or optimize an existing skill, run evals to test a skill, benchmark skill performance with variance analysis, or optimize a skill's description for better triggering accuracy.",69,roromanenko/NewsParser,.claude/skills/skill-creator/SKILL.md,1fdd6312868d05735fd5c5b7a2855c57ec39f998,2026-03-29T19:36:23Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,87 distinct sibling fingerprints
